1.0,94.0
2.0,86.0
3.0,16.0
4.0,79.0
5.0,108.0
6.0,92.0
7.0,100.0
8.0,99.0
9.0,45.0
10.0,37.0
11.0,102.0
12.0,153.0
13.0,54.0
14.0,43.0
15.0,42.0
16.0,21.0
17.0,14.0
18.0,106.0
19.0,87.0
20.0,111.0
21.0,175.0
22.0,64.0
23.0,41.0
24.0,58.0
25.0,67.0
26.0,31.0
27.0,44.0
28.0,53.0
29.0,25.0
30.0,40.0
31.0,97.0
32.0,17.0
33.0,42.0
34.0,31.0
35.0,44.0
36.0,47.0
37.0,39.0
38.0,10.0
39.0,12.0
40.0,39.0
41.0,44.0
42.0,52.0
43.0,37.0
44.0,50.0
45.0,17.0
46.0,30.0
47.0,89.0
48.0,94.0
49.0,140.0
50.0,62.0
51.0,51.0
52.0,60.0
53.0,60.0
54.0,139.0
55.0,105.0
56.0,59.0
57.0,34.0
58.0,58.0
59.0,17.0
60.0,48.0
61.0,74.0
62.0,57.0
63.0,54.0
64.0,44.0
65.0,99.0
66.0,26.0
67.0,100.0
68.0,71.0
69.0,104.0
70.0,122.0
71.0,64.0
72.0,40.0
73.0,80.0
74.0,15.0
75.0,79.0
76.0,108.0
77.0,95.0
78.0,47.0
79.0,35.0
80.0,34.0
81.0,52.0
82.0,86.0
83.0,49.0
84.0,68.0
85.0,63.0
86.0,120.0
87.0,38.0
88.0,56.0
89.0,59.0
90.0,99.0
91.0,44.0
92.0,56.0
93.0,58.0
94.0,18.0
95.0,8.0
96.0,40.0
97.0,47.0
98.0,138.0
99.0,103.0
100.0,36.0
101.0,55.0
102.0,66.0
103.0,125.0
104.0,90.0
105.0,57.0
106.0,71.0
107.0,89.0
108.0,21.0
109.0,18.0
110.0,121.0
111.0,73.0
112.0,125.0
113.0,129.0
114.0,80.0
115.0,58.0
116.0,58.0
117.0,23.0
118.0,48.0
119.0,51.0
120.0,125.0
121.0,78.0
122.0,203.0
123.0,127.0
124.0,19.0
125.0,9.0
126.0,57.0
127.0,44.0
128.0,51.0
129.0,75.0
130.0,80.0
131.0,21.0
132.0,12.0
133.0,34.0
134.0,32.0
135.0,29.0
136.0,43.0
137.0,101.0
138.0,14.0
139.0,17.0
140.0,132.0
141.0,70.0
142.0,189.0
143.0,256.0
144.0,68.0
145.0,66.0
146.0,34.0
147.0,21.0
148.0,34.0
149.0,63.0
150.0,36.0
151.0,45.0
152.0,24.0
153.0,44.0
154.0,37.0
155.0,53.0
156.0,41.0
157.0,55.0
158.0,48.0
159.0,19.0
160.0,17.0
161.0,71.0
162.0,40.0
163.0,49.0
164.0,53.0
165.0,44.0
166.0,41.0
167.0,13.0
168.0,11.0
169.0,60.0
170.0,29.0
171.0,47.0
172.0,70.0
173.0,59.0
174.0,20.0
175.0,73.0
176.0,44.0
177.0,34.0
178.0,48.0
179.0,40.0
180.0,38.0
181.0,52.0
182.0,34.0
183.0,39.0
184.0,45.0
185.0,59.0
186.0,94.0
187.0,75.0
188.0,44.0
189.0,59.0
190.0,70.0
191.0,45.0
192.0,97.0
193.0,36.0
194.0,25.0
195.0,22.0
196.0,45.0
197.0,33.0
198.0,31.0
199.0,33.0
200.0,204.0
201.0,15.0
202.0,30.0
203.0,37.0
204.0,84.0
205.0,80.0
206.0,75.0
207.0,71.0
208.0,22.0
209.0,9.0
210.0,45.0
211.0,49.0
212.0,68.0
213.0,67.0
214.0,64.0
215.0,30.0
216.0,42.0
217.0,94.0
218.0,121.0
219.0,96.0
220.0,49.0
221.0,47.0
222.0,41.0
223.0,63.0
224.0,73.0
225.0,26.0
226.0,25.0
227.0,79.0
228.0,47.0
229.0,34.0
230.0,14.0
231.0,32.0
232.0,85.0
233.0,104.0
234.0,71.0
235.0,105.0
236.0,41.0
237.0,28.0
238.0,15.0
239.0,22.0
240.0,35.0
241.0,103.0
242.0,98.0
243.0,138.0
244.0,62.0
245.0,55.0
246.0,48.0
247.0,20.0
248.0,57.0
249.0,100.0
250.0,101.0
251.0,63.0
252.0,73.0
253.0,52.0
254.0,15.0
255.0,82.0
256.0,83.0
257.0,82.0
258.0,32.0
259.0,37.0
260.0,24.0
261.0,20.0
262.0,13.0
263.0,38.0
264.0,49.0
265.0,39.0
266.0,32.0
267.0,28.0
268.0,51.0
269.0,95.0
270.0,89.0
271.0,47.0
272.0,46.0
273.0,37.0
274.0,17.0
275.0,12.0
276.0,32.0
277.0,35.0
278.0,73.0
279.0,71.0
280.0,60.0
281.0,66.0
282.0,25.0
283.0,20.0
284.0,88.0
285.0,71.0
286.0,82.0
287.0,24.0
288.0,70.0
289.0,60.0
290.0,77.0
291.0,72.0
292.0,101.0
293.0,32.0
294.0,73.0
295.0,39.0
296.0,63.0
297.0,77.0
298.0,70.0
299.0,32.0
300.0,32.0
301.0,114.0
302.0,28.0
303.0,9.0
304.0,103.0
305.0,39.0
306.0,31.0
307.0,32.0
308.0,29.0
309.0,33.0
310.0,41.0
311.0,38.0
312.0,53.0
313.0,47.0
314.0,67.0
315.0,92.0
316.0,33.0
317.0,37.0
318.0,97.0
319.0,70.0
320.0,101.0
321.0,68.0
322.0,38.0
323.0,36.0
324.0,24.0
325.0,37.0
326.0,90.0
327.0,117.0
328.0,116.0
329.0,73.0
330.0,86.0
331.0,20.0
332.0,39.0
333.0,24.0
334.0,90.0
335.0,36.0
336.0,52.0
337.0,46.0
338.0,13.0
339.0,55.0
340.0,56.0
341.0,30.0
342.0,50.0
343.0,112.0
344.0,44.0
345.0,28.0
346.0,72.0
347.0,68.0
348.0,86.0
349.0,135.0
350.0,78.0
351.0,17.0
352.0,239.0
353.0,173.0
354.0,189.0
355.0,49.0
356.0,32.0
357.0,49.0
358.0,65.0
359.0,12.0
360.0,58.0
361.0,101.0
362.0,70.0
363.0,103.0
364.0,77.0
365.0,22.0
366.0,25.0
367.0,114.0
368.0,20.0
369.0,27.0
370.0,167.0
371.0,151.0
372.0,44.0
373.0,34.0
374.0,12.0
375.0,33.0
376.0,77.0
377.0,60.0
378.0,76.0
379.0,40.0
380.0,37.0
381.0,39.0
382.0,47.0
383.0,58.0
384.0,122.0
385.0,34.0
386.0,30.0
387.0,30.0
388.0,51.0
389.0,31.0
390.0,29.0
391.0,24.0
392.0,77.0
393.0,19.0
394.0,22.0
395.0,36.0
396.0,124.0
397.0,139.0
398.0,28.0
399.0,4.0
400.0,20.0
401.0,20.0
402.0,32.0
403.0,26.0
404.0,42.0
405.0,24.0
406.0,13.0
407.0,39.0
408.0,42.0
409.0,63.0
410.0,95.0
411.0,50.0
412.0,18.0
413.0,31.0
414.0,51.0
415.0,78.0
416.0,99.0
417.0,48.0
418.0,69.0
419.0,27.0
420.0,12.0
421.0,37.0
422.0,58.0
423.0,35.0
424.0,21.0
425.0,20.0
426.0,20.0
427.0,11.0
428.0,62.0
429.0,71.0
430.0,70.0
431.0,73.0
432.0,55.0
433.0,17.0
434.0,16.0
435.0,54.0
436.0,50.0
437.0,136.0
438.0,70.0
439.0,61.0
440.0,36.0
441.0,19.0
442.0,27.0
443.0,48.0
444.0,65.0
445.0,35.0
446.0,21.0
447.0,67.0
448.0,30.0
449.0,37.0
450.0,29.0
451.0,47.0
452.0,55.0
453.0,28.0
454.0,64.0
455.0,17.0
456.0,62.0
457.0,171.0
458.0,52.0
459.0,86.0
460.0,25.0
461.0,14.0
462.0,91.0
463.0,35.0
464.0,20.0
465.0,133.0
466.0,45.0
467.0,76.0
468.0,18.0
469.0,12.0
470.0,10.0
471.0,7.0
472.0,22.0
473.0,44.0
474.0,46.0
475.0,36.0
476.0,14.0
477.0,13.0
478.0,10.0
479.0,119.0
480.0,221.0
481.0,45.0
482.0,94.0
483.0,55.0
484.0,22.0
485.0,18.0
486.0,57.0
487.0,76.0
488.0,45.0
489.0,17.0
490.0,21.0
491.0,15.0
492.0,36.0
493.0,39.0
494.0,62.0
495.0,120.0
496.0,25.0
497.0,36.0
498.0,39.0
499.0,7.0
500.0,28.0
501.0,27.0
502.0,27.0
503.0,34.0
504.0,37.0
505.0,20.0
506.0,10.0
507.0,89.0
508.0,55.0
509.0,62.0
510.0,22.0
511.0,30.0
512.0,17.0
513.0,22.0
514.0,12.0
515.0,38.0
516.0,35.0
517.0,31.0
518.0,29.0
519.0,12.0
520.0,12.0
521.0,35.0
522.0,20.0
523.0,35.0
524.0,62.0
525.0,18.0
526.0,33.0
527.0,66.0
528.0,59.0
529.0,60.0
530.0,81.0
531.0,25.0
532.0,53.0
533.0,22.0
534.0,7.0
535.0,23.0
536.0,23.0
537.0,54.0
538.0,88.0
539.0,86.0
540.0,31.0
541.0,11.0
542.0,85.0
543.0,31.0
544.0,80.0
545.0,50.0
546.0,47.0
547.0,48.0
548.0,33.0
549.0,20.0
550.0,53.0
551.0,15.0
552.0,14.0
553.0,31.0
554.0,43.0
555.0,54.0
556.0,39.0
557.0,68.0
558.0,14.0
559.0,20.0
560.0,50.0
561.0,104.0
562.0,74.0
563.0,62.0
564.0,80.0
565.0,49.0
566.0,20.0
567.0,120.0
568.0,50.0
569.0,44.0
570.0,61.0
571.0,53.0
572.0,57.0
573.0,26.0
574.0,57.0
575.0,86.0
576.0,74.0
577.0,88.0
578.0,41.0
